frm_class;frm_snr;frm_nobs;depth_from;depth_to;tsw;variable;network;station;instrument;tsw;lon;lat;idx
very representative;4.834963;4133;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Mejannes-le-Clap;ThetaProbe-ML3;bulk;4.34483;44.222;2969
very representative;3.1736069;8205;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Montaut;ThetaProbe-ML2X;bulk;1.6436;43.1922;2970
very representative;3.0636744;5779;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Montaut;ThetaProbe-ML3;bulk;1.6436;43.1922;2971
representative;0.6250974;7858;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Montaut;ThetaProbe-ML2X;bulk;1.6436;43.1922;2972
very representative;3.0446951;5956;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Montaut;ThetaProbe-ML3;bulk;1.6436;43.1922;2973
not representative;-0.7638812;4824;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Mouthoumet;ThetaProbe-ML2X;bulk;2.53;42.96;2974
very representative;5.42612;7480;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Mouthoumet;ThetaProbe-ML3;bulk;2.53;42.96;2975
not representative;-0.4114847;7488;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Mouthoumet;ThetaProbe-ML2X;bulk;2.53;42.96;2976
representative;2.3869615;4982;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Mouthoumet;ThetaProbe-ML3;bulk;2.53;42.96;2977
very representative;4.7732368;15093;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Narbonne;ThetaProbe-ML2X;bulk;2.9567;43.15;2978
very representative;4.516935;9730;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Narbonne;ThetaProbe-ML2X;bulk;2.9567;43.15;2979
not representative;-9.420564;5414;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Narbonne;ThetaProbe-ML3;bulk;2.9567;43.15;2980
representative;2.2603798;16456;0.05;0.05;bulk;soil_moisture;SMOSMANIA;PeyrusseGrande;ThetaProbe-ML2X;bulk;0.2217;43.6664;2981
very representative;4.73029;15964;0.1;0.1;bulk;soil_moisture;SMOSMANIA;PeyrusseGrande;ThetaProbe-ML2X;bulk;0.2217;43.6664;2982
undeducible;;0;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Pezenas;ThetaProbe-ML3;bulk;3.40333;43.43833;2983
undeducible;;0;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Pezenas;ThetaProbe-ML3;bulk;3.40333;43.43833;2984
undeducible;;0;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Pezenas-old;ThetaProbe-ML2X;bulk;3.40333;43.43833;2985
undeducible;;0;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Pezenas-old;ThetaProbe-ML2X;bulk;3.40333;43.43833;2986
undeducible;;0;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Prades-le-Lez;ThetaProbe-ML2X;bulk;3.40033;43.43767;2987
undeducible;;0;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Prades-le-Lez;ThetaProbe-ML3;bulk;3.40033;43.43767;2988
undeducible;;0;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Prades-le-Lez;ThetaProbe-ML2X;bulk;3.40033;43.43767;2989
very representative;3.024192;14783;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Sabres;ThetaProbe-ML2X;bulk;-0.8456;44.1475;2990
representative;2.8440056;16064;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Sabres;ThetaProbe-ML2X;bulk;-0.8456;44.1475;2991
very representative;5.835426;15694;0.05;0.05;bulk;soil_moisture;SMOSMANIA;SaintFelixdeLauragais;ThetaProbe-ML2X;bulk;1.88;43.4417;2992
very representative;4.7943606;15254;0.1;0.1;bulk;soil_moisture;SMOSMANIA;SaintFelixdeLauragais;ThetaProbe-ML2X;bulk;1.88;43.4417;2993
very representative;4.3876123;11382;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Savenes;ThetaProbe-ML2X;bulk;1.1767;43.825;2994
very representative;7.7326574;4343;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Savenes;ThetaProbe-ML3;bulk;1.1767;43.825;2995
very representative;5.508005;11000;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Savenes;ThetaProbe-ML2X;bulk;1.1767;43.825;2996
very representative;4.4408574;4277;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Savenes;ThetaProbe-ML3;bulk;1.1767;43.825;2997
very representative;4.635152;12467;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Urgons;ThetaProbe-ML2X;bulk;-0.435;43.6397;2998
very representative;6.1855216;15084;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Urgons;ThetaProbe-ML2X;bulk;-0.435;43.6397;2999
very representative;4.4541306;11477;0.05;0.05;bulk;soil_moisture;SMOSMANIA;Villevielle;ThetaProbe-ML2X;bulk;4.09083;43.79517;3000
very representative;5.933018;5783;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Villevielle;ThetaProbe-ML2X;bulk;4.09083;43.79517;3001
representative;0.8252999;7959;0.1;0.1;bulk;soil_moisture;SMOSMANIA;Villevielle;ThetaProbe-ML3;bulk;4.09083;43.79517;3002
very representative;5.951191;721;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AguaCanyon;Hydraprobe-Analog-A;bulk;-112.27118;37.52217;3003
undeducible;;6;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AguaCanyon;Hydraprobe-Analog-B;bulk;-112.27118;37.52217;3004
very representative;6.339281;2317;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AguaCanyon;Hydraprobe-Analog-C;bulk;-112.27118;37.52217;3005
very representative;3.153607;3660;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AguaCanyon;Hydraprobe-Analog-D;bulk;-112.27118;37.52217;3006
undeducible;;3;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AguaCanyon;Hydraprobe-Analog-E;bulk;-112.27118;37.52217;3007
not representative;-2.356486;1532;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AguaCanyon;Hydraprobe-Analog-F;bulk;-112.27118;37.52217;3008
undeducible;0.72805387;1585;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AmericanCreek;n.s.-A;bulk;-141.23376;64.78969;3009
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnchorRiverDivide;n.s.-A;bulk;-151.31494;59.8608;3010
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnchorRiverDivide;n.s.-B;bulk;-151.31494;59.8608;3011
undeducible;-3.1524754;2561;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Aniak;n.s.-A;bulk;-159.57708;61.58337;3012
undeducible;2.4957;1881;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Aniak;n.s.-B;bulk;-159.57708;61.58337;3013
not representative;-0.851671;3370;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnnieSprings;Hydraprobe-Analog-A;bulk;-122.16518;42.87007;3014
representative;2.7383046;1790;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnnieSprings;Hydraprobe-Analog-B;bulk;-122.16518;42.87007;3015
very representative;5.786689;332;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnnieSprings;Hydraprobe-Analog-C;bulk;-122.16518;42.87007;3016
representative;1.6746727;419;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnnieSprings;Hydraprobe-Analog-D;bulk;-122.16518;42.87007;3017
undeducible;;46;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnnieSprings;Hydraprobe-Analog-E;bulk;-122.16518;42.87007;3018
undeducible;;3;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AnnieSprings;Hydraprobe-Analog-F;bulk;-122.16518;42.87007;3019
undeducible;1.1098518;340;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ArapahoRidge;Hydraprobe-Analog-A;bulk;-106.38141;40.35098;3020
undeducible;4.1446295;203;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ArapahoRidge;Hydraprobe-Analog-B;bulk;-106.38141;40.35098;3021
representative;1.8029213;146;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ArapahoRidge;Hydraprobe-Analog-C;bulk;-106.38141;40.35098;3022
not representative;-1.1135585;5779;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ArapahoRidge;Hydraprobe-Analog-D;bulk;-106.38141;40.35098;3023
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ArapahoRidge;Hydraprobe-Sdi-12-A;bulk;-106.38141;40.35098;3024
undeducible;-8.898479;819;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ArapahoRidge;n.s.-A;bulk;-106.38141;40.35098;3025
not representative;-1.272863;1964;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AtigunPass;n.s.-A;bulk;-149.47817;68.12983;3026
undeducible;4.9728394;1127;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AtigunPass;n.s.-B;bulk;-149.47817;68.12983;3027
undeducible;;6;0.0508;0.0508;bulk;soil_moisture;SNOTEL;AtlantaSummit;Hydraprobe-Sdi-12-A;bulk;-115.23907;43.7569;3028
undeducible;15.466203;574;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Atwater;Hydraprobe-Analog-A;bulk;-111.63775;40.59124;3029
undeducible;-17.815157;3247;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BakerButte;Hydraprobe-Analog-A;bulk;-111.40651;34.45654;3030
undeducible;14.08247;105;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BakerButte;Hydraprobe-Analog-B;bulk;-111.40651;34.45654;3031
undeducible;-4.3937173;2241;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BakerButte;Hydraprobe-Analog-C;bulk;-111.40651;34.45654;3032
not representative;-1.562513;7147;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BakerButteSmt;Hydraprobe-Analog-A;bulk;-111.38262;34.45552;3033
undeducible;16.423084;366;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BakerButteSmt;Hydraprobe-Sdi-12-A;bulk;-111.38262;34.45552;3034
undeducible;-4.4769034;984;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BakerButteSmt;n.s.-A;bulk;-111.38262;34.45552;3035
undeducible;3.266559;134;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Baldy;Hydraprobe-Analog-A;bulk;-109.50357;33.97845;3036
not representative;-0.2503286;7157;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Baldy;Hydraprobe-Analog-B;bulk;-109.50357;33.97845;3037
very representative;3.416035;831;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Baldy;Hydraprobe-Analog-C;bulk;-109.50357;33.97845;3038
undeducible;-21.747288;690;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Baldy;Hydraprobe-Analog-D;bulk;-109.50357;33.97845;3039
very representative;4.845275;4518;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BannerSummit;Hydraprobe-Analog-A;bulk;-115.23447;44.30342;3040
representative;2.3435194;7136;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BarM;Hydraprobe-Analog-A;bulk;-111.60497;34.86142;3041
undeducible;-3.606145;1373;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BarM;n.s.-A;bulk;-111.60497;34.86142;3042
very representative;4.583361;2233;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BearCanyon;Hydraprobe-Analog-A;bulk;-113.93797;43.74367;3043
representative;1.5607411;4527;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BearCreek;Hydraprobe-Analog-A;bulk;-115.45278;41.83391;3044
undeducible;1.2140456;621;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BearRiverRS;Hydraprobe-Analog-A;bulk;-110.8277;40.8852;3045
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BearRiverRS;Hydraprobe-Analog-B;bulk;-110.8277;40.8852;3046
representative;2.83858;3948;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BearRiverRS;Hydraprobe-Analog-C;bulk;-110.8277;40.8852;3047
undeducible;6.1560755;1422;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDams;Hydraprobe-Analog-A;bulk;-111.55813;39.13683;3048
undeducible;;5;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDams;Hydraprobe-Analog-B;bulk;-111.55813;39.13683;3049
not representative;-1.8077381;1968;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDams;Hydraprobe-Analog-C;bulk;-111.55813;39.13683;3050
not representative;-6.136096;4685;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDams;Hydraprobe-Analog-D;bulk;-111.55813;39.13683;3051
undeducible;;18;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDivide;n.s.-A;bulk;-111.09782;40.61233;3052
undeducible;;1;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDivide;n.s.-B;bulk;-111.09782;40.61233;3053
very representative;3.6888802;1038;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDivide;n.s.-C;bulk;-111.09782;40.61233;3054
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDivide;n.s.-D;bulk;-111.09782;40.61233;3055
very representative;3.9840858;2366;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDivide;n.s.-E;bulk;-111.09782;40.61233;3056
undeducible;6.4148717;1605;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverDivide;n.s.-F;bulk;-111.09782;40.61233;3057
representative;0.4324197;1722;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverPass;Hydraprobe-Analog-A;bulk;-121.2555;48.8793;3058
undeducible;3.883659;894;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BeaverPass;Hydraprobe-Analog-B;bulk;-121.2555;48.8793;3059
very representative;3.7130377;2872;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondPeak;Hydraprobe-Analog-A;bulk;-111.94405;41.37603;3060
undeducible;;3;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondPeak;Hydraprobe-Analog-B;bulk;-111.94405;41.37603;3061
very representative;5.0160494;2277;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondPeak;Hydraprobe-Analog-C;bulk;-111.94405;41.37603;3062
very representative;5.2035666;3220;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondPeak;Hydraprobe-Analog-D;bulk;-111.94405;41.37603;3063
very representative;6.93196;2148;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondPeak;Hydraprobe-Analog-E;bulk;-111.94405;41.37603;3064
very representative;5.7572446;2189;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondTrail;Hydraprobe-Analog-A;bulk;-111.92103;41.38291;3065
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondTrail;Hydraprobe-Analog-B;bulk;-111.92103;41.38291;3066
very representative;8.255117;2497;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondTrail;Hydraprobe-Analog-C;bulk;-111.92103;41.38291;3067
very representative;3.3639832;3721;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondTrail;Hydraprobe-Analog-D;bulk;-111.92103;41.38291;3068
undeducible;;3;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondTrail;Hydraprobe-Analog-E;bulk;-111.92103;41.38291;3069
very representative;6.4587493;1900;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BenLomondTrail;Hydraprobe-Analog-F;bulk;-111.92103;41.38291;3070
undeducible;-6.666808;938;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerryCreek;Hydraprobe-Analog-A;bulk;-114.62278;39.31917;3071
not representative;-1.325105;2110;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerryCreek;Hydraprobe-Analog-B;bulk;-114.62278;39.31917;3072
not representative;-0.5230005;3717;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerryCreek;Hydraprobe-Analog-C;bulk;-114.62278;39.31917;3073
undeducible;;83;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Analog-A;bulk;-105.77786;39.80364;3074
undeducible;5.1962132;2315;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Analog-B;bulk;-105.77786;39.80364;3075
undeducible;6.2201915;545;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Analog-C;bulk;-105.77786;39.80364;3076
undeducible;10.669717;775;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Analog-D;bulk;-105.77786;39.80364;3077
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Sdi-12-A;bulk;-105.77786;39.80364;3078
undeducible;-6.101783;410;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Sdi-12-B;bulk;-105.77786;39.80364;3079
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;Hydraprobe-Sdi-12-C;bulk;-105.77786;39.80364;3080
undeducible;;77;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;n.s.-A;bulk;-105.77786;39.80364;3081
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;n.s.-B;bulk;-105.77786;39.80364;3082
undeducible;5.5376253;593;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;n.s.-C;bulk;-105.77786;39.80364;3083
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BerthoudSummit;n.s.-D;bulk;-105.77786;39.80364;3084
undeducible;0.054112833;503;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BevansCabin;Hydraprobe-Analog-A;bulk;-112.25233;40.46182;3085
very representative;5.0420337;5846;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BevansCabin;Hydraprobe-Analog-B;bulk;-112.25233;40.46182;3086
representative;1.3377615;1206;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigBend;Hydraprobe-Analog-A;bulk;-115.6931;41.76168;3087
very representative;3.8750634;2583;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigBend;Hydraprobe-Analog-B;bulk;-115.6931;41.76168;3088
very representative;4.136168;4271;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigBend;Hydraprobe-Analog-C;bulk;-115.6931;41.76168;3089
not representative;-3.9432766;1900;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigCreekSum;Hydraprobe-Analog-A;bulk;-117.11506;39.29148;3090
not representative;-2.0676243;2628;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigCreekSum;Hydraprobe-Analog-B;bulk;-117.11506;39.29148;3091
representative;1.1112703;4451;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigCreekSum;Hydraprobe-Analog-C;bulk;-117.11506;39.29148;3092
representative;0.85467505;2334;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigFlat;Hydraprobe-Analog-A;bulk;-112.35672;38.30183;3093
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigFlat;Hydraprobe-Analog-B;bulk;-112.35672;38.30183;3094
very representative;3.9400651;2086;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigFlat;Hydraprobe-Analog-C;bulk;-112.35672;38.30183;3095
representative;1.5564406;5212;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigFlat;Hydraprobe-Analog-D;bulk;-112.35672;38.30183;3096
not representative;-1.2506931;938;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigMeadow;Hydraprobe-Analog-A;bulk;-119.9422;39.455;3097
representative;2.3893595;2642;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigMeadow;Hydraprobe-Analog-B;bulk;-119.9422;39.455;3098
not representative;-2.9517634;4935;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigMeadow;Hydraprobe-Analog-C;bulk;-119.9422;39.455;3099
undeducible;-9.988881;177;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigSandyOpening;Hydraprobe-Analog-A;bulk;-109.25965;42.6458;3100
undeducible;-7.4431634;838;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigSandyOpening;Hydraprobe-Analog-B;bulk;-109.25965;42.6458;3101
not representative;-6.0240273;5616;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BigSandyOpening;Hydraprobe-Analog-C;bulk;-109.25965;42.6458;3102
undeducible;11.345872;197;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BillieCreekDivide;Hydraprobe-Analog-A;bulk;-122.26617;42.40717;3103
undeducible;2.1209733;1998;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BillieCreekDivide;Hydraprobe-Analog-B;bulk;-122.26617;42.40717;3104
undeducible;12.297556;1042;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BillieCreekDivide;Hydraprobe-Analog-C;bulk;-122.26617;42.40717;3105
very representative;10.26339;1438;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BillieCreekDivide;Hydraprobe-Analog-D;bulk;-122.26617;42.40717;3106
undeducible;21.088737;1573;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BillieCreekDivide;Hydraprobe-Analog-E;bulk;-122.26617;42.40717;3107
representative;0.29825756;1016;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BirdCreek;Hydraprobe-Analog-A;bulk;-114.64863;39.46138;3108
representative;2.4489524;4005;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BirdCreek;Hydraprobe-Analog-B;bulk;-114.64863;39.46138;3109
not representative;-0.9924844;1511;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackFlat-U.M.Ck;Hydraprobe-Analog-A;bulk;-111.59765;38.6799;3110
undeducible;;4;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackFlat-U.M.Ck;Hydraprobe-Analog-B;bulk;-111.59765;38.6799;3111
very representative;4.7812133;1996;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackFlat-U.M.Ck;Hydraprobe-Analog-C;bulk;-111.59765;38.6799;3112
representative;2.7266066;4875;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackFlat-U.M.Ck;Hydraprobe-Analog-D;bulk;-111.59765;38.6799;3113
not representative;-0.28039885;3781;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackhallMtn;Hydraprobe-Analog-A;bulk;-106.714;41.05623;3114
undeducible;-11.182228;215;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackhallMtn;Hydraprobe-Sdi-12-A;bulk;-106.714;41.05623;3115
undeducible;-3.4568534;681;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlackhallMtn;n.s.-A;bulk;-106.714;41.05623;3116
undeducible;0.49325037;648;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlacksForkJct;Hydraprobe-Analog-A;bulk;-110.5828;40.95814;3117
representative;2.7813694;3662;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlacksForkJct;Hydraprobe-Analog-B;bulk;-110.5828;40.95814;3118
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlazedAlder;Hydraprobe-Analog-A;bulk;-121.85605;45.4287;3119
undeducible;-6.623234;161;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-A;bulk;-119.92455;38.60801;3120
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-B;bulk;-119.92455;38.60801;3121
undeducible;-8.814278;370;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-C;bulk;-119.92455;38.60801;3122
undeducible;-13.004038;462;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-D;bulk;-119.92455;38.60801;3123
undeducible;;98;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-E;bulk;-119.92455;38.60801;3124
undeducible;;23;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-F;bulk;-119.92455;38.60801;3125
undeducible;;1;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-G;bulk;-119.92455;38.60801;3126
undeducible;-11.562617;324;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BlueLakes;Hydraprobe-Analog-H;bulk;-119.92455;38.60801;3127
not representative;-0.51208;3369;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BobsHollow;Hydraprobe-Analog-A;bulk;-112.15349;38.94569;3128
representative;2.2654805;10254;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BogusBasin;Hydraprobe-Analog-A;bulk;-116.09685;43.76377;3129
very representative;6.5339837;4193;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BostetterR.S.;Hydraprobe-Analog-A;bulk;-114.19272;42.16442;3130
representative;0.46707767;1107;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Bourne;Hydraprobe-Analog-A;bulk;-118.18787;44.83052;3131
not representative;-1.7569671;2408;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Bourne;Hydraprobe-Analog-B;bulk;-118.18787;44.83052;3132
undeducible;;57;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Bourne;Hydraprobe-Analog-C;bulk;-118.18787;44.83052;3133
undeducible;5.375573;1935;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-A;bulk;-112.01856;38.50809;3134
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-B;bulk;-112.01856;38.50809;3135
undeducible;13.240696;1478;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-C;bulk;-112.01856;38.50809;3136
undeducible;0.5024442;250;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-D;bulk;-112.01856;38.50809;3137
very representative;3.0284395;1514;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-E;bulk;-112.01856;38.50809;3138
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-F;bulk;-112.01856;38.50809;3139
very representative;3.471854;336;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-G;bulk;-112.01856;38.50809;3140
not representative;-0.10969917;1425;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxCreek;Hydraprobe-Analog-H;bulk;-112.01856;38.50809;3141
undeducible;3.009251;601;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxSprings;Hydraprobe-Analog-A;bulk;-112.00779;38.49746;3142
not representative;-0.88023466;3891;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BoxSprings;Hydraprobe-Analog-B;bulk;-112.00779;38.49746;3143
not representative;-0.41208664;528;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BrianHead;Hydraprobe-Analog-A;bulk;-112.85674;37.67994;3144
representative;0.63758475;5591;0.0508;0.0508;bulk;soil_moisture;SNOTEL;BrianHead;Hydraprobe-Analog-B;bulk;-112.85674;37.67994;3145
undeducible;8.8080015;637;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Brighton;Hydraprobe-Analog-A;bulk;-111.58167;40.59936;3146
